timestamp,ch1,ch2,ch3,peak
1751468588.8760471,1698.8159999999998,634.3679999999999,409.11359999999996,0
1751468588.953107,1704.7296,689.2031999999999,396.21119999999996,0
1751468589.0280442,1696.6655999999998,737.0495999999999,396.21119999999996,0
1751468589.1047084,1676.7743999999998,787.584,385.45919999999995,0
1751468589.1821103,1676.7743999999998,787.584,378.4704,0
1751468589.2570121,1643.9807999999998,832.7424,366.1056,0
1751468589.3335662,1602.5855999999999,877.3631999999999,366.1056,0
1751468589.410557,1602.5855999999999,877.3631999999999,352.6656,0
1751468589.4852977,1557.4271999999999,934.8864,339.2256,0
1751468589.5618265,1500.9792,1009.0751999999999,339.2256,0
1751468589.6395636,1443.456,1009.0751999999999,330.08639999999997,0
1751468589.7143798,1443.456,1103.1552,325.248,0
1751468589.790894,1370.8799999999999,1214.9759999999999,326.8608,0
1751468589.8677793,1295.616,1214.9759999999999,326.8608,0
1751468589.9425495,1295.616,1324.6463999999999,332.77439999999996,0
1751468590.0193386,1213.3632,1423.0272,338.1504,0
1751468590.0959675,1121.9712,1510.1183999999998,345.67679999999996,0
1751468590.1706505,1036.4928,1510.1183999999998,345.67679999999996,0
